Number;Name;Business;Country;EAD;LGD;PD;Default;A;B;C
2311;Name  2311;C;D;712773,2993;0,214542117;0,108759856;Poisson;0;0;1
2312;Name  2312;A;A;548502,2599;0,464844628;0,09471643;Poisson;1;0;0
2313;Name  2313;B;E;858638,0507;0,590800553;0,300400596;Poisson;0;1;0
2314;Name  2314;C;B;660394,0426;0,704284518;0,230875209;Poisson;0;0;1
2315;Name  2315;B;D;807399,8339;0,766409507;0,259370403;Poisson;0;1;0
2316;Name  2316;C;C;665421,6353;0,922404369;0,05919486;Poisson;0;0;1
2317;Name  2317;B;C;292265,5977;0,934396853;0,056577986;Poisson;0;1;0
2318;Name  2318;B;D;6221,117991;0,985441125;0,242021156;Poisson;0;1;0
2319;Name  2319;A;E;659001,8789;0,406088338;0,182995297;Poisson;1;0;0
2320;Name  2320;C;C;742573,7393;0,416241217;0,230750739;Poisson;0;0;1
2321;Name  2321;B;D;741890,8968;0,784817487;0,13203775;Poisson;0;1;0
2322;Name  2322;A;C;142411,324;0,58085573;0,152950992;Poisson;1;0;0
2323;Name  2323;C;B;725198,9229;0,24960241;0,046580992;Poisson;0;0;1
2324;Name  2324;B;A;308612,345;0,906613642;0,27091196;Poisson;0;1;0
2325;Name  2325;C;D;188137,2573;0,354890946;0,063315013;Poisson;0;0;1
2326;Name  2326;B;C;977508,6258;0,383943113;0,007152893;Poisson;0;1;0
2327;Name  2327;C;D;537600,0129;0,921169917;0,111379519;Poisson;0;0;1
2328;Name  2328;A;E;808298,1662;0,156568567;0,067931746;Poisson;1;0;0
2329;Name  2329;B;B;178977,1693;0,351058372;0,217918958;Poisson;0;1;0
2330;Name  2330;C;E;772201,467;0,991297473;0,099319287;Poisson;0;0;1
2331;Name  2331;B;B;506084,4397;0,149566164;0,171092087;Poisson;0;1;0
2332;Name  2332;C;B;464262,3295;0,63047063;0,113645375;Poisson;0;0;1
2333;Name  2333;B;A;588047,5674;0,850217797;0,023480177;Poisson;0;1;0
2334;Name  2334;A;D;993256,9808;0,67436907;0,228975137;Poisson;1;0;0
2335;Name  2335;A;A;320170,9853;0,987366535;0,069441384;Poisson;1;0;0
2336;Name  2336;B;B;223624,8517;0,293276592;0,018078084;Poisson;0;1;0
2337;Name  2337;A;B;330815,4465;0,335269102;0,14225464;Poisson;1;0;0
2338;Name  2338;A;E;680233,5454;0,285408932;0,166305612;Poisson;1;0;0
2339;Name  2339;A;D;531190,2352;0,107536435;0,29981197;Poisson;1;0;0
2340;Name  2340;C;D;269416,1099;0,682218002;0,282656228;Poisson;0;0;1
2341;Name  2341;C;C;398021,5278;0,381504604;0,259102824;Poisson;0;0;1
2342;Name  2342;C;C;736655,7931;0,866930922;0,322813779;Poisson;0;0;1
2343;Name  2343;B;A;108934,0644;0,434192639;0,15312483;Poisson;0;1;0
2344;Name  2344;A;E;664345,8099;0,326375247;0,115452507;Poisson;1;0;0
2345;Name  2345;A;B;128845,9579;0,155246357;0,289076429;Poisson;1;0;0
2346;Name  2346;C;B;441261,4973;0,203386934;0,326594148;Poisson;0;0;1
2347;Name  2347;B;D;791396,6959;0,832856034;0,286727227;Poisson;0;1;0
2348;Name  2348;B;B;6454,493612;0,064380156;0,145632361;Poisson;0;1;0
2349;Name  2349;C;D;429012,5192;0,88763443;0,271390171;Poisson;0;0;1
2350;Name  2350;A;D;491584,43;0,77339567;0,063654906;Poisson;1;0;0
2351;Name  2351;A;A;448405,4718;0,364944129;0,31028378;Poisson;1;0;0
2352;Name  2352;C;C;648823,9252;0,118499179;0,200283059;Poisson;0;0;1
2353;Name  2353;B;A;579629,4245;0,801570962;0,191133999;Poisson;0;1;0
2354;Name  2354;B;A;356343,5787;0,374357168;0,310079421;Poisson;0;1;0
2355;Name  2355;C;A;406016,6957;0,068850938;0,088281072;Poisson;0;0;1
2356;Name  2356;C;B;464472,3184;0,059660858;0,196211607;Poisson;0;0;1
2357;Name  2357;A;D;784089,0611;0,446649906;0,010806421;Poisson;1;0;0
2358;Name  2358;B;D;245650,1564;0,057353495;0,11251387;Poisson;0;1;0
2359;Name  2359;B;C;916136,8825;0,687466725;0,005591928;Poisson;0;1;0
2360;Name  2360;C;E;783160,2771;0,704291945;0,045875175;Poisson;0;0;1
2361;Name  2361;C;E;10442,35497;0,782711585;0,197807624;Poisson;0;0;1
2362;Name  2362;A;E;809346,7625;0,126091629;0,292490128;Poisson;1;0;0
2363;Name  2363;C;A;536215,1953;0,792283275;0,197190872;Poisson;0;0;1
2364;Name  2364;A;E;421187,5203;0,653695313;0,139239179;Poisson;1;0;0
2365;Name  2365;A;B;773439,6728;0,630753572;0,074372876;Poisson;1;0;0
2366;Name  2366;A;A;508031,8512;0,318352249;0,075683563;Poisson;1;0;0
2367;Name  2367;C;E;384532,2239;0,018563774;0,182549986;Poisson;0;0;1
2368;Name  2368;C;B;268406,4665;0,917165687;0,096058953;Poisson;0;0;1
2369;Name  2369;C;B;148396,8726;0,556584445;0,178575776;Poisson;0;0;1
2370;Name  2370;C;A;330984,1013;0,872916411;0,139108102;Poisson;0;0;1
2371;Name  2371;C;C;594298,5187;0,888264883;0,071141191;Poisson;0;0;1
2372;Name  2372;B;A;689317,8616;0,797190693;0,202805675;Poisson;0;1;0
2373;Name  2373;B;E;757347,9286;0,71168862;0,042098277;Poisson;0;1;0
2374;Name  2374;C;E;279002,8092;0,419719343;0,047114585;Poisson;0;0;1
2375;Name  2375;A;D;6110,519592;0,977520928;0,207167862;Poisson;1;0;0
2376;Name  2376;C;C;418012,5027;0,619137161;0,166825563;Poisson;0;0;1
2377;Name  2377;A;D;137174,8848;0,593767965;0,278984272;Poisson;1;0;0
2378;Name  2378;B;B;915648,7529;0,537569942;0,259647648;Poisson;0;1;0
2379;Name  2379;C;D;961387,5966;0,283464999;0,151550862;Poisson;0;0;1
2380;Name  2380;B;D;997492,4562;0,77638694;0,315884443;Poisson;0;1;0
2381;Name  2381;A;D;127283,093;0,328337878;0,018996579;Poisson;1;0;0
2382;Name  2382;C;C;534132,5913;0,658186856;0,054165517;Poisson;0;0;1
2383;Name  2383;C;A;716482,0429;0,474690428;0,139357336;Poisson;0;0;1
2384;Name  2384;B;A;866394,8251;0,358013105;0,164804002;Poisson;0;1;0
2385;Name  2385;B;C;676343,7308;0,530306854;0,03592162;Poisson;0;1;0
2386;Name  2386;A;D;916020,8943;0,993631416;0,029837447;Poisson;1;0;0
2387;Name  2387;B;A;799274,5317;0,589660429;0,172273828;Poisson;0;1;0
2388;Name  2388;C;D;320098,6458;0,050300511;0,137743438;Poisson;0;0;1
2389;Name  2389;A;A;832156,0558;0,513505359;0,025680506;Poisson;1;0;0
2390;Name  2390;B;A;663263,1987;0,548524155;0,194776452;Poisson;0;1;0
2391;Name  2391;A;A;781688,8982;0,871661455;0,317191579;Poisson;1;0;0
2392;Name  2392;C;D;69503,31463;0,464935082;0,207084821;Poisson;0;0;1
2393;Name  2393;B;A;252973,8872;0,222013966;0,303844227;Poisson;0;1;0
2394;Name  2394;B;B;929321,766;0,262201891;0,175777959;Poisson;0;1;0
2395;Name  2395;B;D;879541,6122;0,809234172;0,000768801;Poisson;0;1;0
2396;Name  2396;C;D;654574,6684;0,155515931;0,016416599;Poisson;0;0;1
2397;Name  2397;C;B;610671,5935;0,859117359;0,098745787;Poisson;0;0;1
2398;Name  2398;A;A;448184,4832;0,816250341;0,335823364;Poisson;1;0;0
2399;Name  2399;C;B;744314,8423;0,805309423;0,190733513;Poisson;0;0;1
2400;Name  2400;B;E;279237,4153;0,77700534;0,097618173;Poisson;0;1;0
2401;Name  2401;B;D;898402,8279;0,292809679;0,180427241;Poisson;0;1;0
2402;Name  2402;B;C;253765,6455;0,138296239;0,012036135;Poisson;0;1;0
2403;Name  2403;B;D;517827,4808;0,967020011;0,013385029;Poisson;0;1;0
2404;Name  2404;A;D;833455,28;0,948556074;0,16318389;Poisson;1;0;0
2405;Name  2405;C;C;18326,53324;0,720187722;0,184154437;Poisson;0;0;1
2406;Name  2406;C;B;763056,8591;0,809732612;0,06270158;Poisson;0;0;1
2407;Name  2407;C;E;956222,3088;0,759814088;0,262901365;Poisson;0;0;1
2408;Name  2408;C;B;970958,2055;0,453231505;0,31233488;Poisson;0;0;1
2409;Name  2409;C;D;692661,4878;0,476148702;0,055985009;Poisson;0;0;1
2410;Name  2410;A;A;139171,4009;0,149278015;0,064676685;Poisson;1;0;0
2411;Name  2411;C;D;386450,2529;0,733728933;0,024702228;Poisson;0;0;1
2412;Name  2412;A;B;551960,3363;0,380596672;0,097875309;Poisson;1;0;0
2413;Name  2413;A;C;818762,2706;0,420332496;0,285527187;Poisson;1;0;0
2414;Name  2414;C;B;283095,659;0,688878325;0,33932289;Poisson;0;0;1
2415;Name  2415;A;C;184743,8243;0,637595054;0,141940132;Poisson;1;0;0
2416;Name  2416;C;C;214375,0361;0,839883998;0,319090035;Poisson;0;0;1
2417;Name  2417;B;D;57259,90701;0,670157832;0,043314004;Poisson;0;1;0
2418;Name  2418;A;A;600247,6771;0,843700013;0,053962324;Poisson;1;0;0
2419;Name  2419;B;A;880907,4223;0,026640116;0,17003469;Poisson;0;1;0
2420;Name  2420;B;B;877409,0214;0,460655984;0,047883703;Poisson;0;1;0
2421;Name  2421;B;D;143961,7678;0,754963086;0,249296887;Poisson;0;1;0
2422;Name  2422;C;D;882504,7553;0,408345862;0,311092513;Poisson;0;0;1
2423;Name  2423;C;B;251380,7113;0,752394246;0,003618746;Poisson;0;0;1
2424;Name  2424;C;D;851565,3378;0,64469539;0,056229031;Poisson;0;0;1
2425;Name  2425;C;C;891022,8154;0,875699583;0,084693067;Poisson;0;0;1
2426;Name  2426;B;A;119164,1516;0,881133228;0,136311638;Poisson;0;1;0
2427;Name  2427;B;E;556987,972;0,939411878;0,077239999;Poisson;0;1;0
2428;Name  2428;A;D;111351,373;0,985305532;0,127229199;Poisson;1;0;0
2429;Name  2429;A;C;317303,5088;0,819446715;0,098712492;Poisson;1;0;0
2430;Name  2430;C;E;113295,75;0,099076996;0,103365156;Poisson;0;0;1
2431;Name  2431;B;C;106380,8094;0,416601695;0,280818833;Poisson;0;1;0
2432;Name  2432;C;A;72859,56663;0,629822616;0,168609796;Poisson;0;0;1
2433;Name  2433;C;E;194473,6446;0,107348686;0,056103388;Poisson;0;0;1
2434;Name  2434;B;C;306619,1045;0,530714688;0,020917945;Poisson;0;1;0
2435;Name  2435;A;A;268811,2172;0,927104905;0,289373449;Poisson;1;0;0
2436;Name  2436;B;E;775426,9578;0,474126092;0,011134143;Poisson;0;1;0
2437;Name  2437;B;D;625399,2611;0,909651027;0,315180691;Poisson;0;1;0
2438;Name  2438;B;B;788179,1255;0,693640076;0,142547545;Poisson;0;1;0
2439;Name  2439;A;D;605771,9847;0,272739117;0,328580111;Poisson;1;0;0
2440;Name  2440;B;C;944968,6107;0,296640219;0,072503226;Poisson;0;1;0
2441;Name  2441;B;B;222243,2819;0,750726029;0,193942825;Poisson;0;1;0
2442;Name  2442;C;B;813063,2113;0,519251404;0,164810685;Poisson;0;0;1
2443;Name  2443;B;E;399901,1035;0,335945016;0,340069874;Poisson;0;1;0
2444;Name  2444;C;E;336205,5891;0,812521502;0,341133413;Poisson;0;0;1
2445;Name  2445;C;E;124461,2582;0,717998308;0,292648965;Poisson;0;0;1
2446;Name  2446;B;D;55163,30823;0,627794212;0,255203922;Poisson;0;1;0
2447;Name  2447;C;B;659988,5781;0,4584959;0,279457948;Poisson;0;0;1
2448;Name  2448;C;E;119160,6134;0,251544788;0,345136651;Poisson;0;0;1
2449;Name  2449;A;D;36648,34461;0,623055761;0,021462066;Poisson;1;0;0
2450;Name  2450;A;A;286666,1119;0,379542903;0,032975869;Poisson;1;0;0
2451;Name  2451;C;D;274631,0636;0,015208522;0,20931178;Poisson;0;0;1
2452;Name  2452;A;D;832698,5767;0,697949194;0,128915646;Poisson;1;0;0
2453;Name  2453;C;B;40613,89356;0,143689458;0,251881626;Poisson;0;0;1
2454;Name  2454;A;C;303215,822;0,983855614;0,151210103;Poisson;1;0;0
2455;Name  2455;C;E;603339,2077;0,335376478;0,276574047;Poisson;0;0;1
2456;Name  2456;A;E;108230,2599;0,628049682;0,264879967;Poisson;1;0;0
2457;Name  2457;B;B;462146,3491;0,842658595;0,032536707;Poisson;0;1;0
2458;Name  2458;C;E;624469,9121;0,092138257;0,041747999;Poisson;0;0;1
2459;Name  2459;C;A;969002,9173;0,336257689;0,111369666;Poisson;0;0;1
2460;Name  2460;B;E;410413,6131;0,549335169;0,215556043;Poisson;0;1;0
2461;Name  2461;B;A;987419,3172;0,009252135;0,222883311;Poisson;0;1;0
2462;Name  2462;A;B;539340,8601;0,167091471;0,270223564;Poisson;1;0;0
2463;Name  2463;C;E;426322,2333;0,368101974;0,183112505;Poisson;0;0;1
2464;Name  2464;A;C;450824,3905;0,320567793;0,007806478;Poisson;1;0;0
2465;Name  2465;B;C;208355,4496;0,905569548;0,292494943;Poisson;0;1;0
2466;Name  2466;B;B;771696,789;0,316143024;0,326241721;Poisson;0;1;0
2467;Name  2467;A;C;33734,93163;0,753746465;0,129803931;Poisson;1;0;0
2468;Name  2468;B;C;17179,85254;0,424003505;0,175766468;Poisson;0;1;0
2469;Name  2469;B;E;128660,714;0,451806634;0,046526651;Poisson;0;1;0
2470;Name  2470;C;E;48462,42645;0,370090471;0,168643225;Poisson;0;0;1
2471;Name  2471;A;C;103299,6385;0,338940817;0,088782462;Poisson;1;0;0
2472;Name  2472;A;D;906496,7003;0,46066834;0,043098722;Poisson;1;0;0
2473;Name  2473;A;C;179848,5347;0,955587629;0,009314323;Poisson;1;0;0
2474;Name  2474;B;A;372805,6556;0,955322082;0,008680609;Poisson;0;1;0
2475;Name  2475;B;E;403093,8999;0,024781962;0,305988429;Poisson;0;1;0
2476;Name  2476;A;C;460582,7335;0,721187559;0,134871791;Poisson;1;0;0
2477;Name  2477;A;D;154005,8124;0,816202094;0,138132434;Poisson;1;0;0
2478;Name  2478;A;D;56709,16818;0,546470117;0,304931605;Poisson;1;0;0
2479;Name  2479;C;B;385164,1945;0,190846631;0,031396251;Poisson;0;0;1
2480;Name  2480;A;C;558751,4244;0,172356181;0,316920608;Poisson;1;0;0
2481;Name  2481;A;B;333353,839;0,885278151;0,124635433;Poisson;1;0;0
2482;Name  2482;C;C;386995,7541;0,724759841;0,198747941;Poisson;0;0;1
2483;Name  2483;A;C;123722,3505;0,116010844;0,179504963;Poisson;1;0;0
2484;Name  2484;C;A;641958,1578;0,84511929;0,022450691;Poisson;0;0;1
2485;Name  2485;C;A;411218,2045;0,392595113;0,337711252;Poisson;0;0;1
2486;Name  2486;C;A;849098,8492;0,395588373;0,311999482;Poisson;0;0;1
2487;Name  2487;B;E;887820,6443;0,21066394;0,054611338;Poisson;0;1;0
2488;Name  2488;B;E;282389,879;0,39775393;0,03187141;Poisson;0;1;0
2489;Name  2489;A;E;873636,4508;0,108781055;0,280549936;Poisson;1;0;0
2490;Name  2490;A;A;566514,138;0,209903278;0,098858591;Poisson;1;0;0
2491;Name  2491;C;C;338704,1176;0,17496426;0,243477616;Poisson;0;0;1
2492;Name  2492;B;E;785821,7215;0,55189651;0,145785428;Poisson;0;1;0
2493;Name  2493;A;E;965091,7579;0,828560159;0,129078348;Poisson;1;0;0
2494;Name  2494;B;A;615137,4629;0,442387904;0,229448935;Poisson;0;1;0
2495;Name  2495;A;A;160837,6304;0,886560533;0,245214417;Poisson;1;0;0
2496;Name  2496;A;E;785376,501;0,6629947;0,057795276;Poisson;1;0;0
2497;Name  2497;C;A;74785,52234;0,310364604;0,276144102;Poisson;0;0;1
2498;Name  2498;A;C;278257,2116;0,090070396;0,001084059;Poisson;1;0;0
2499;Name  2499;B;B;434724,4109;0,898195544;0,097467989;Poisson;0;1;0
2500;Name  2500;C;A;714255,5391;0,867293163;0,118596431;Poisson;0;0;1
2501;Name  2501;A;E;784307,9022;0,938988169;0,161020784;Poisson;1;0;0
2502;Name  2502;B;C;102187,3266;0,165765347;0,027002129;Poisson;0;1;0
2503;Name  2503;C;E;666237,8559;0,672286095;0,312080274;Poisson;0;0;1
2504;Name  2504;B;E;816335,0803;0,107804683;0,231870026;Poisson;0;1;0
2505;Name  2505;B;C;22973,49376;0,983857339;0,189331095;Poisson;0;1;0
2506;Name  2506;C;E;664129,5337;0,67597728;0,233455216;Poisson;0;0;1
2507;Name  2507;B;A;716490,9234;0,322525572;0,106847547;Poisson;0;1;0
2508;Name  2508;A;C;55519,93208;0,611335924;0,343688811;Poisson;1;0;0
2509;Name  2509;B;E;389584,8932;0,015818346;0,177293875;Poisson;0;1;0
2510;Name  2510;B;B;180216,1341;0,390645953;0,280718145;Poisson;0;1;0
2511;Name  2511;A;B;389406,0662;0,135777123;0,00043673;Poisson;1;0;0
2512;Name  2512;B;D;732427,19;0,832833895;0,075335967;Poisson;0;1;0
2513;Name  2513;A;C;1461,95298;0,76937373;0,293108804;Poisson;1;0;0
2514;Name  2514;B;B;997051,295;0,982832412;0,111804763;Poisson;0;1;0
2515;Name  2515;B;B;103665,1203;0,916124965;0,215957085;Poisson;0;1;0
2516;Name  2516;B;C;874116,6566;0,279531178;0,129337763;Poisson;0;1;0
2517;Name  2517;A;D;973217,5123;0,044746316;0,105436762;Poisson;1;0;0
2518;Name  2518;A;A;188904,1223;0,625064969;0,240622831;Poisson;1;0;0
2519;Name  2519;C;D;649898,8469;0,326078186;0,136063845;Poisson;0;0;1
2520;Name  2520;B;B;636944,4036;0,155263892;0,273935048;Poisson;0;1;0
2521;Name  2521;B;E;690306,3961;0,398012192;0,011500061;Poisson;0;1;0
2522;Name  2522;A;A;397796,3661;0,193721337;0,003294843;Poisson;1;0;0
2523;Name  2523;C;D;417540,6957;0,62020028;0,172604609;Poisson;0;0;1
2524;Name  2524;A;E;606798,9248;0,027127919;0,332207472;Poisson;1;0;0
2525;Name  2525;C;E;437600,7315;0,01355421;0,303370202;Poisson;0;0;1
2526;Name  2526;B;C;996520,4812;0,795166981;0,03708191;Poisson;0;1;0
2527;Name  2527;B;A;597187,5731;0,874855423;0,248561738;Poisson;0;1;0
2528;Name  2528;B;A;683402,558;0,001587368;0,231996022;Poisson;0;1;0
2529;Name  2529;C;D;749908,4066;0,459182085;0,063278181;Poisson;0;0;1
2530;Name  2530;C;C;100511,726;0,439475022;0,150507227;Poisson;0;0;1
2531;Name  2531;A;E;727077,9481;0,333971819;0,038232529;Poisson;1;0;0
2532;Name  2532;A;B;781171,3125;0,321033177;0,039537537;Poisson;1;0;0
2533;Name  2533;A;A;105795,2597;0,427081373;0,240872877;Poisson;1;0;0
2534;Name  2534;C;C;260774,755;0,991038535;0,244192381;Poisson;0;0;1
2535;Name  2535;B;A;36140,53009;0,823590639;0,307629961;Poisson;0;1;0
2536;Name  2536;A;C;859133,0397;0,844026543;0,272720769;Poisson;1;0;0
2537;Name  2537;C;A;190668,0429;0,920753471;0,22168096;Poisson;0;0;1
2538;Name  2538;C;D;103735,4961;0,875092131;0,130213674;Poisson;0;0;1
2539;Name  2539;A;A;483132,9289;0,591506413;0,086837891;Poisson;1;0;0
2540;Name  2540;A;C;518188,074;0,49638509;0,345364801;Poisson;1;0;0
2541;Name  2541;B;D;622439,7414;0,380609828;0,224427965;Poisson;0;1;0
2542;Name  2542;A;C;383729,1011;0,558385554;0,064817454;Poisson;1;0;0
2543;Name  2543;C;B;179645,3379;0,026155953;0,082005347;Poisson;0;0;1
2544;Name  2544;A;A;508198,4999;0,255020983;0,346791371;Poisson;1;0;0
2545;Name  2545;B;C;781361,0895;0,591755129;0,095377248;Poisson;0;1;0
2546;Name  2546;A;B;393249,3317;0,232475672;0,050134985;Poisson;1;0;0
2547;Name  2547;C;C;615942,389;0,169416237;0,168064232;Poisson;0;0;1
2548;Name  2548;B;E;848831,1824;0,262638763;0,051202053;Poisson;0;1;0
2549;Name  2549;C;B;699403,2372;0,862947857;0,109438696;Poisson;0;0;1
2550;Name  2550;A;B;603446,165;0,7980158;0,278649644;Poisson;1;0;0
2551;Name  2551;C;C;554512,0154;0,355600844;0,340113565;Poisson;0;0;1
2552;Name  2552;A;B;309249,9135;0,462477977;0,230795731;Poisson;1;0;0
2553;Name  2553;A;E;12690,67823;0,706836219;0,24332606;Poisson;1;0;0
2554;Name  2554;C;A;208953,6181;0,747228024;0,268895191;Poisson;0;0;1
2555;Name  2555;B;D;910188,0915;0,302313473;0,251147962;Poisson;0;1;0
2556;Name  2556;A;D;755549,4867;0,42159742;0,004827996;Poisson;1;0;0
2557;Name  2557;A;B;966438,2966;0,533321202;0,261034793;Poisson;1;0;0
2558;Name  2558;A;B;542497,7544;0,017955552;0,307255352;Poisson;1;0;0
2559;Name  2559;B;B;914346,6932;0,088577894;0,023714542;Poisson;0;1;0
2560;Name  2560;B;D;520295,4292;0,056584504;0,080279904;Poisson;0;1;0
2561;Name  2561;C;B;923450,229;0,987764291;0,298952068;Poisson;0;0;1
2562;Name  2562;A;C;943362,5637;0,707521446;0,272822459;Poisson;1;0;0
2563;Name  2563;A;C;504322,5362;0,444302671;0,307915951;Poisson;1;0;0
2564;Name  2564;A;A;78377,62387;0,292917498;0,141167005;Poisson;1;0;0
2565;Name  2565;A;E;809334,4006;0,376630986;0,260052505;Poisson;1;0;0
2566;Name  2566;B;A;301574,569;0,610106163;0,259168421;Poisson;0;1;0
2567;Name  2567;C;E;801647,5018;0,826506264;0,169877255;Poisson;0;0;1
2568;Name  2568;B;C;550044,4851;0,411602468;0,031002514;Poisson;0;1;0
2569;Name  2569;C;C;925043,9271;0,997676248;0,021384663;Poisson;0;0;1
2570;Name  2570;C;E;198953,8525;0,168988293;0,059262351;Poisson;0;0;1
2571;Name  2571;B;D;964057,5496;0,646474775;0,001335649;Poisson;0;1;0
2572;Name  2572;C;C;929829,6343;0,49074393;0,240552994;Poisson;0;0;1
2573;Name  2573;C;A;732187,7564;0,439245892;0,327340218;Poisson;0;0;1
2574;Name  2574;A;A;448505,3738;0,905437471;0,201634182;Poisson;1;0;0
2575;Name  2575;B;B;130868,9955;0,219928589;0,268576391;Poisson;0;1;0
2576;Name  2576;A;E;470163,7496;0,914952312;0,150094867;Poisson;1;0;0
2577;Name  2577;B;B;428157,3619;0,91232641;0,203071964;Poisson;0;1;0
2578;Name  2578;C;E;784220,4705;0,913117828;0,103533034;Poisson;0;0;1
2579;Name  2579;A;A;311133,5652;0,412057917;0,248925111;Poisson;1;0;0
2580;Name  2580;A;B;24304,67942;0,154972166;0,241032854;Poisson;1;0;0
2581;Name  2581;A;E;90423,2866;0,343213486;0,146760996;Poisson;1;0;0
2582;Name  2582;C;A;174631,3967;0,592300223;0,114591617;Poisson;0;0;1
2583;Name  2583;B;A;39574,43626;0,682393612;0,162946814;Poisson;0;1;0
2584;Name  2584;B;B;152193,6398;0,203553772;0,039158996;Poisson;0;1;0
2585;Name  2585;A;E;245937,8564;0,98525891;0,094181946;Poisson;1;0;0
2586;Name  2586;B;E;360477,5617;0,801330424;0,151151437;Poisson;0;1;0
2587;Name  2587;B;C;760846,7714;0,208250061;0,187395881;Poisson;0;1;0
2588;Name  2588;C;C;946356,1087;0,047277308;0,267913085;Poisson;0;0;1
2589;Name  2589;A;E;956024,83;0,776857655;0,13748207;Poisson;1;0;0
2590;Name  2590;A;D;604382,8557;0,538807653;0,068230681;Poisson;1;0;0
2591;Name  2591;A;C;934093,1231;0,084089311;0,128083219;Poisson;1;0;0
2592;Name  2592;B;D;787711,1868;0,170592477;0,193792691;Poisson;0;1;0
2593;Name  2593;B;C;946291,3558;0,75194932;0,337074378;Poisson;0;1;0
2594;Name  2594;B;D;31898,97174;0,922145412;0,330733955;Poisson;0;1;0
2595;Name  2595;A;A;518765,8283;0,267722158;0,329951705;Poisson;1;0;0
2596;Name  2596;B;B;385327,5498;0,135825719;0,030132026;Poisson;0;1;0
2597;Name  2597;B;B;505526,2071;0,068365239;0,34892077;Poisson;0;1;0
2598;Name  2598;B;E;318584,6099;0,287138633;0,017384205;Poisson;0;1;0
2599;Name  2599;A;A;642733,13;0,450195851;0,178857382;Poisson;1;0;0
2600;Name  2600;C;C;717943,1321;0,209878582;0,054865202;Poisson;0;0;1
2601;Name  2601;B;B;134294,7745;0,74455282;0,270540409;Poisson;0;1;0
2602;Name  2602;C;D;683992,8787;0,171077038;0,072535784;Poisson;0;0;1
2603;Name  2603;C;A;616076,4658;0,284674923;0,307728442;Poisson;0;0;1
2604;Name  2604;B;E;622852,0383;0,634369173;0,049890168;Poisson;0;1;0
2605;Name  2605;B;B;681733,4271;0,676933655;0,03082537;Poisson;0;1;0
2606;Name  2606;C;B;968566,4545;0,487895658;0,20247866;Poisson;0;0;1
2607;Name  2607;B;D;650270,9471;0,929892884;0,319445671;Poisson;0;1;0
2608;Name  2608;C;D;688977,6238;0,085197816;0,276054357;Poisson;0;0;1
2609;Name  2609;B;B;886371,2661;0,037307451;0,154509949;Poisson;0;1;0
2610;Name  2610;C;D;728226,601;0,435953912;0,249153246;Poisson;0;0;1
2611;Name  2611;A;A;79828,20734;0,183196684;0,260760603;Poisson;1;0;0
2612;Name  2612;A;C;324944,9098;0,041586869;0,138431096;Poisson;1;0;0
2613;Name  2613;C;C;158555,7231;0,261069312;0,14460859;Poisson;0;0;1
2614;Name  2614;B;B;637843,5104;0,814561909;0,21162957;Poisson;0;1;0
2615;Name  2615;C;E;834575,7613;0,580523945;0,292779806;Poisson;0;0;1
2616;Name  2616;C;C;403458,935;0,831131379;0,085118964;Poisson;0;0;1
2617;Name  2617;C;A;704675,4991;0,16640774;0,320885289;Poisson;0;0;1
2618;Name  2618;A;A;966689,2964;0,876155943;0,0692834;Poisson;1;0;0
2619;Name  2619;A;D;537149,9815;0,902304326;0,199415901;Poisson;1;0;0
2620;Name  2620;B;E;316342,3081;0,160694444;0,235218533;Poisson;0;1;0
2621;Name  2621;A;D;338815,9588;0,839665631;0,306510611;Poisson;1;0;0
2622;Name  2622;C;E;872230,0227;0,350040362;0,155502866;Poisson;0;0;1
2623;Name  2623;A;D;772241,1656;0,709197861;0,189281605;Poisson;1;0;0
2624;Name  2624;B;D;599722,0912;0,322435446;0,037437444;Poisson;0;1;0
2625;Name  2625;C;C;490939,2218;0,322359434;0,06613133;Poisson;0;0;1
2626;Name  2626;C;A;194745,7226;0,165870611;0,131945729;Poisson;0;0;1
2627;Name  2627;B;B;399715,6;0,945431768;0,247011018;Poisson;0;1;0
2628;Name  2628;B;A;254947,021;0,985414997;0,340271949;Poisson;0;1;0
2629;Name  2629;A;B;999122,258;0,696684137;0,225586335;Poisson;1;0;0
2630;Name  2630;A;C;135771,488;0,508535858;0,290419852;Poisson;1;0;0
2631;Name  2631;A;A;852343,1935;0,621465024;0,134683671;Poisson;1;0;0
2632;Name  2632;C;C;27498,7833;0,551623134;0,201275686;Poisson;0;0;1
2633;Name  2633;A;C;265261,4526;0,522595123;0,09714338;Poisson;1;0;0
2634;Name  2634;B;D;435769,1437;0,890178273;0,216690591;Poisson;0;1;0
2635;Name  2635;B;D;424678,7302;0,756684822;0,196305733;Poisson;0;1;0
2636;Name  2636;A;B;674717,9835;0,99237042;0,075696894;Poisson;1;0;0
2637;Name  2637;B;A;429316,1168;0,903805993;0,095071927;Poisson;0;1;0
2638;Name  2638;B;B;176457,1681;0,561849954;0,169838777;Poisson;0;1;0
2639;Name  2639;B;A;145373,6444;0,019113831;0,176487742;Poisson;0;1;0
2640;Name  2640;C;D;141160,8912;0,414953658;0,065148911;Poisson;0;0;1
2641;Name  2641;B;E;715881,9;0,319121301;0,12055166;Poisson;0;1;0
2642;Name  2642;B;E;827242,0088;0,597387612;0,021850996;Poisson;0;1;0
2643;Name  2643;C;C;445573,0859;0,150909424;0,231872461;Poisson;0;0;1
