Number;Name;Business;Country;EAD;LGD;PD;Default;A;B;C
978;Name  978;A;B;813915,299;0,387633366;0,200839944;Bernoulli;1;0;0
1710;Name  1710;A;C;912598,2001;0,345604176;0,076574326;Bernoulli;1;0;0
386;Name  386;C;B;812915,8045;0,387535775;0,17194312;Bernoulli;0;0;1
79;Name  79;A;B;823431,7466;0,382484032;0,188626264;Bernoulli;1;0;0
222;Name  222;B;C;830537,8693;0,379208719;0,095209688;Bernoulli;0;1;0
273;Name  273;C;C;803311,0221;0,391468548;0,204715459;Bernoulli;0;0;1
1504;Name  1504;A;D;617428,7421;0,508613889;0,143953293;Bernoulli;1;0;0
1590;Name  1590;C;E;380130,2757;0,825259564;0,328639725;Bernoulli;0;0;1
712;Name  712;A;A;428839,5276;0,730761774;0,052156909;Bernoulli;1;0;0
1537;Name  1537;B;C;387037,6359;0,80967984;0,266466565;Bernoulli;0;1;0
158;Name  158;A;D;552329,2929;0,566899276;0,332544639;Bernoulli;1;0;0
1706;Name  1706;A;C;562199,3769;0,556664798;0,037103172;Bernoulli;1;0;0
1637;Name  1637;C;A;580443,1263;0,538795433;0,087924377;Bernoulli;0;0;1
2847;Name  2847;A;B;385547,6557;0,811037928;0,199893083;Bernoulli;1;0;0
1186;Name  1186;B;B;928767,3915;0,336498817;0,226117781;Bernoulli;0;1;0
2144;Name  2144;A;B;726320,751;0,430093848;0,264048099;Bernoulli;1;0;0
1958;Name  1958;C;C;360235,2813;0,866113411;0,141228334;Bernoulli;0;0;1
2905;Name  2905;A;B;503239,0202;0,617402358;0,311044144;Bernoulli;1;0;0
2384;Name  2384;B;A;866394,8251;0,358013105;0,164804002;Bernoulli;0;1;0
414;Name  414;C;D;521303,4437;0,594939776;0,033580963;Bernoulli;0;0;1
2014;Name  2014;C;B;442441,4734;0,700927029;0,148703143;Bernoulli;0;0;1
600;Name  600;C;B;445110,751;0,696337893;0,052754808;Bernoulli;0;0;1
1299;Name  1299;B;A;650315,6959;0,476385869;0,189700602;Bernoulli;0;1;0
2071;Name  2071;C;A;414112,4268;0,746819553;0,189934238;Bernoulli;0;0;1
2320;Name  2320;C;C;742573,7393;0,416241217;0,230750739;Bernoulli;0;0;1
1714;Name  1714;A;D;783020,7061;0,394584244;0,149261908;Bernoulli;1;0;0
1922;Name  1922;C;B;369138,3196;0,836214571;0,22278726;Bernoulli;0;0;1
1660;Name  1660;C;B;703949,4876;0,438091609;0,095706029;Bernoulli;0;0;1
2033;Name  2033;C;C;389810,8506;0,790890402;0,029104883;Bernoulli;0;0;1
579;Name  579;C;E;503680,9284;0,610764709;0,242068098;Bernoulli;0;0;1
1235;Name  1235;B;E;421766,5965;0,729074633;0,222039784;Bernoulli;0;1;0
2951;Name  2951;A;A;967136,9344;0,317552179;0,047152674;Bernoulli;1;0;0
1216;Name  1216;C;A;650661,8324;0,471975548;0,206383223;Bernoulli;0;0;1
736;Name  736;C;A;486047,7949;0,631774638;0,220824035;Bernoulli;0;0;1
892;Name  892;A;E;366147,1094;0,837323338;0,140756894;Bernoulli;1;0;0
1344;Name  1344;A;D;662183,7393;0,462813251;0,25783883;Bernoulli;1;0;0
1831;Name  1831;C;B;885366,4138;0,34601887;0,200363016;Bernoulli;0;0;1
1101;Name  1101;C;D;906884,8709;0,337641679;0,114686741;Bernoulli;0;0;1
646;Name  646;C;D;660804,4259;0,463323633;0,258241003;Bernoulli;0;0;1
2976;Name  2976;B;D;982535,6523;0,311347648;0,158665663;Bernoulli;0;1;0
1536;Name  1536;B;A;670842,6525;0,455724871;0,160332545;Bernoulli;0;1;0
1553;Name  1553;B;B;558481,6774;0,547100069;0,31643616;Bernoulli;0;1;0
876;Name  876;C;A;503386,4942;0,606541725;0,004519171;Bernoulli;0;0;1
2622;Name  2622;C;E;872230,0227;0,350040362;0,155502866;Bernoulli;0;0;1
133;Name  133;A;B;615598,555;0,495804816;0,1609331;Bernoulli;1;0;0
1684;Name  1684;C;D;736429,91;0,414212334;0,057854419;Bernoulli;0;0;1
264;Name  264;C;B;756508,734;0,403045964;0,07225369;Bernoulli;0;0;1
2565;Name  2565;A;E;809334,4006;0,376630986;0,260052505;Bernoulli;1;0;0
2098;Name  2098;A;C;888811,3465;0,342536514;0,303884064;Bernoulli;1;0;0
2234;Name  2234;A;A;836767,3454;0,363456569;0,304207777;Bernoulli;1;0;0
2812;Name  2812;A;B;348463,63;0,872608991;0,301255734;Bernoulli;1;0;0
842;Name  842;A;A;553382,6093;0,549319571;0,007917437;Bernoulli;1;0;0
805;Name  805;B;E;448720,2116;0,676489387;0,038765933;Bernoulli;0;1;0
495;Name  495;B;C;450240,3769;0,673960231;0,116328619;Bernoulli;0;1;0
2447;Name  2447;C;B;659988,5781;0,4584959;0,279457948;Bernoulli;0;0;1
163;Name  163;A;A;306987,4267;0,984318889;0,213036558;Bernoulli;1;0;0
184;Name  184;B;E;945147,2591;0,319626831;0,141950655;Bernoulli;0;1;0
1011;Name  1011;A;D;862680,0843;0,350065921;0,032660444;Bernoulli;1;0;0
599;Name  599;C;E;334119,6978;0,902258032;0,147035136;Bernoulli;0;0;1
2912;Name  2912;A;B;654305,5599;0,460094222;0,249841175;Bernoulli;1;0;0
1531;Name  1531;A;B;446427,9134;0,673952068;0,180665351;Bernoulli;1;0;0
1584;Name  1584;B;D;490921,55;0,612864765;0,078575583;Bernoulli;0;1;0
2022;Name  2022;B;A;311390,9084;0,966038375;0,037244237;Bernoulli;0;1;0
1287;Name  1287;A;C;391530,0047;0,768114667;0,306722201;Bernoulli;1;0;0
1814;Name  1814;B;E;594498,2716;0,505323708;0,157456551;Bernoulli;0;1;0
2035;Name  2035;A;C;502158,7066;0,598116841;0,327708797;Bernoulli;1;0;0
318;Name  318;B;B;390772,0454;0,768152117;0,01577238;Bernoulli;0;1;0
2147;Name  2147;C;B;930495,3343;0,322436935;0,121972306;Bernoulli;0;0;1
913;Name  913;C;B;495137,1274;0,605539153;0,04417347;Bernoulli;0;0;1
2908;Name  2908;B;B;940106,5825;0,318706915;0,319380977;Bernoulli;0;1;0
835;Name  835;C;C;368764,0349;0,812154285;0,09854147;Bernoulli;0;0;1
228;Name  228;C;B;555826,6239;0,538506181;0,323880936;Bernoulli;0;0;1
333;Name  333;A;E;421809,8569;0,709536869;0,047195268;Bernoulli;1;0;0
1323;Name  1323;B;A;786284,9371;0,379936539;0,152303457;Bernoulli;0;1;0
2454;Name  2454;A;C;303215,822;0,983855614;0,151210103;Bernoulli;1;0;0
1239;Name  1239;B;D;995223,7632;0,299582053;0,061579168;Bernoulli;0;1;0
2201;Name  2201;B;C;374693,6784;0,795610899;0,310028895;Bernoulli;0;1;0
528;Name  528;B;B;858125,6993;0,347317127;0,054285634;Bernoulli;0;1;0
722;Name  722;A;D;362889,4708;0,819888775;0,333081341;Bernoulli;1;0;0
408;Name  408;A;D;320010,7096;0,92969624;0,282187002;Bernoulli;1;0;0
1570;Name  1570;B;C;408606,7772;0,727694983;0,15648688;Bernoulli;0;1;0
996;Name  996;C;E;596827,7973;0,497066966;0,168033854;Bernoulli;0;0;1
1155;Name  1155;C;B;576374,3977;0,514665831;0,132836021;Bernoulli;0;0;1
630;Name  630;B;C;405478,3497;0,731482278;0,242135074;Bernoulli;0;1;0
1255;Name  1255;C;D;357754,1681;0,828699935;0,169441448;Bernoulli;0;0;1
2867;Name  2867;B;C;303422,8887;0,976433928;0,045322493;Bernoulli;0;1;0
1699;Name  1699;B;E;357959,2894;0,827193739;0,065901386;Bernoulli;0;1;0
2981;Name  2981;A;E;443199,5888;0,668052032;0,064857799;Bernoulli;1;0;0
42;Name  42;B;A;810398,6624;0,364882327;0,169458411;Bernoulli;0;1;0
573;Name  573;A;E;319828,6828;0,924077102;0,21876891;Bernoulli;1;0;0
2481;Name  2481;A;B;333353,839;0,885278151;0,124635433;Bernoulli;1;0;0
662;Name  662;A;E;911745,5586;0,323466394;0,301722454;Bernoulli;1;0;0
991;Name  991;C;C;685039,0018;0,430006408;0,248647233;Bernoulli;0;0;1
1982;Name  1982;A;A;676501,5935;0,435335307;0,114728855;Bernoulli;1;0;0
2203;Name  2203;C;D;741893,8526;0,395677924;0,109895268;Bernoulli;0;0;1
1614;Name  1614;A;D;357982,417;0,819006537;0,298296558;Bernoulli;1;0;0
1151;Name  1151;C;A;423040,3;0,692390975;0,069744704;Bernoulli;0;0;1
644;Name  644;B;B;889208,0626;0,329344822;0,047340373;Bernoulli;0;1;0
1624;Name  1624;C;A;293742,8585;0,996686488;0,015422319;Bernoulli;0;0;1
2332;Name  2332;C;B;464262,3295;0,63047063;0,113645375;Bernoulli;0;0;1
1242;Name  1242;A;D;637353,1849;0,459240376;0,344505055;Bernoulli;1;0;0
858;Name  858;A;E;860526,7849;0,340050971;0,330706641;Bernoulli;1;0;0
1722;Name  1722;A;B;677838,1938;0,431501545;0,111145411;Bernoulli;1;0;0
717;Name  717;B;A;371914,262;0,784957527;0,114718462;Bernoulli;0;1;0
2700;Name  2700;A;E;849919,4124;0,343376852;0,331934688;Bernoulli;1;0;0
420;Name  420;B;B;927011,7211;0,314608656;0,083346042;Bernoulli;0;1;0
2283;Name  2283;C;D;695016,2352;0,419421169;0,115639844;Bernoulli;0;0;1
2119;Name  2119;A;B;407125,2908;0,713951757;0,312970143;Bernoulli;1;0;0
1623;Name  1623;B;B;482503,1564;0,60199427;0,116845809;Bernoulli;0;1;0
2599;Name  2599;A;A;642733,13;0,450195851;0,178857382;Bernoulli;1;0;0
2370;Name  2370;C;A;330984,1013;0,872916411;0,139108102;Bernoulli;0;0;1
2586;Name  2586;B;E;360477,5617;0,801330424;0,151151437;Bernoulli;0;1;0
2101;Name  2101;A;A;560039,3275;0,515542638;0,240975254;Bernoulli;1;0;0
332;Name  332;C;C;308806,7091;0,933736026;0,293715422;Bernoulli;0;0;1
2649;Name  2649;B;B;619476,8723;0,464174007;0,071415632;Bernoulli;0;1;0
572;Name  572;C;E;622821,1944;0,461373297;0,323332186;Bernoulli;0;0;1
612;Name  612;C;A;903788,0359;0,317874062;0,009211703;Bernoulli;0;0;1
1581;Name  1581;A;D;355016,219;0,808902847;0,075494573;Bernoulli;1;0;0
1333;Name  1333;B;E;442216,9595;0,648268707;0,154412171;Bernoulli;0;1;0
716;Name  716;A;B;308380,0184;0,928656253;0,19610207;Bernoulli;1;0;0
1575;Name  1575;B;E;398536,7461;0,717976423;0,156353179;Bernoulli;0;1;0
2539;Name  2539;A;A;483132,9289;0,591506413;0,086837891;Bernoulli;1;0;0
1384;Name  1384;B;C;509473,4524;0,560137265;0,283431334;Bernoulli;0;1;0
640;Name  640;B;E;861840,6083;0,331109143;0,279047384;Bernoulli;0;1;0
1230;Name  1230;B;D;473070,2986;0,602748268;0,029981917;Bernoulli;0;1;0
2041;Name  2041;C;C;584771,0473;0,487095376;0,337379331;Bernoulli;0;0;1
161;Name  161;A;E;305285,7729;0,932766465;0,078727386;Bernoulli;1;0;0
889;Name  889;A;C;562779,5703;0,505870621;0,044203863;Bernoulli;1;0;0
2621;Name  2621;A;D;338815,9588;0,839665631;0,306510611;Bernoulli;1;0;0
1646;Name  1646;B;E;533208,0231;0,533404547;0,343392345;Bernoulli;0;1;0
2155;Name  2155;A;E;313188,3843;0,90791757;0,112353843;Bernoulli;1;0;0
423;Name  423;C;D;577127,0717;0,491774786;0,096587515;Bernoulli;0;0;1
591;Name  591;A;C;384655,2789;0,737828668;0,260520072;Bernoulli;1;0;0
2411;Name  2411;C;D;386450,2529;0,733728933;0,024702228;Bernoulli;0;0;1
1521;Name  1521;A;B;309496,293;0,914965507;0,120621404;Bernoulli;1;0;0
109;Name  109;B;A;686696,7334;0,412022098;0,130513206;Bernoulli;0;1;0
2866;Name  2866;C;E;803531,6804;0,35208347;0,319805783;Bernoulli;0;0;1
768;Name  768;C;E;738583,4896;0,382746881;0,271855109;Bernoulli;0;0;1
793;Name  793;B;A;318159,8258;0,888433165;0,192029075;Bernoulli;0;1;0
2246;Name  2246;A;C;745704,1279;0,378352812;0,201448432;Bernoulli;1;0;0
2742;Name  2742;B;E;547771,3208;0,514978158;0,064418143;Bernoulli;0;1;0
2988;Name  2988;B;C;935988,4013;0,301134263;0,281572639;Bernoulli;0;1;0
625;Name  625;A;A;296352,6034;0,949476912;0,172969372;Bernoulli;1;0;0
1909;Name  1909;C;A;325419,6745;0,863903414;0,066959477;Bernoulli;0;0;1
2059;Name  2059;C;B;291238,4667;0,965194232;0,163116725;Bernoulli;0;0;1
1046;Name  1046;B;E;313530,7134;0,895821071;0,076562261;Bernoulli;0;1;0
340;Name  340;C;D;534171,9449;0,525783145;0,069010611;Bernoulli;0;0;1
1340;Name  1340;C;B;487002,4536;0,575958704;0,095816774;Bernoulli;0;0;1
2482;Name  2482;C;C;386995,7541;0,724759841;0,198747941;Bernoulli;0;0;1
2254;Name  2254;B;B;914906,7115;0,306400536;0,017052088;Bernoulli;0;1;0
2440;Name  2440;B;C;944968,6107;0,296640219;0,072503226;Bernoulli;0;1;0
489;Name  489;C;C;594957,2382;0,470474287;0,025044365;Bernoulli;0;0;1
2324;Name  2324;B;A;308612,345;0,906613642;0,27091196;Bernoulli;0;1;0
1681;Name  1681;A;B;332605,0999;0,839435181;0,103464022;Bernoulli;1;0;0
1768;Name  1768;B;D;403015,5545;0,692017268;0,322749529;Bernoulli;0;1;0
1847;Name  1847;A;B;664319,5771;0,419664464;0,150846855;Bernoulli;1;0;0
1910;Name  1910;A;C;306166,2973;0,909892646;0,005611843;Bernoulli;1;0;0
837;Name  837;B;E;481964,3401;0,576500118;0,008896891;Bernoulli;0;1;0
1389;Name  1389;B;D;413500,6764;0,670054246;0,217302619;Bernoulli;0;1;0
250;Name  250;B;A;327960,1972;0,844639838;0,190384081;Bernoulli;0;1;0
267;Name  267;C;B;861605,6403;0,321323979;0,286409392;Bernoulli;0;0;1
1106;Name  1106;A;D;366452,9497;0,753646973;0,323491645;Bernoulli;1;0;0
1846;Name  1846;C;A;587393,4995;0,469825859;0,130921152;Bernoulli;0;0;1
2874;Name  2874;B;D;382714,8372;0,719506739;0,173448004;Bernoulli;0;1;0
2364;Name  2364;A;E;421187,5203;0,653695313;0,139239179;Bernoulli;1;0;0
706;Name  706;B;D;430596,4479;0,639064356;0,34243974;Bernoulli;0;1;0
2555;Name  2555;B;D;910188,0915;0,302313473;0,251147962;Bernoulli;0;1;0
1281;Name  1281;C;E;328810,3271;0,836760836;0,191561365;Bernoulli;0;0;1
825;Name  825;B;E;812746,1258;0,338324715;0,248417547;Bernoulli;0;1;0
2521;Name  2521;B;E;690306,3961;0,398012192;0,011500061;Bernoulli;0;1;0
1704;Name  1704;B;D;629466,1664;0,435716358;0,127724591;Bernoulli;0;1;0
2065;Name  2065;A;D;703276,607;0,38997503;0,033334635;Bernoulli;1;0;0
178;Name  178;C;B;484053,5257;0,566446177;0,135573571;Bernoulli;0;0;1
364;Name  364;A;B;497851,6471;0,550046184;0,021215229;Bernoulli;1;0;0
2080;Name  2080;C;D;361146,9908;0,757473474;0,337612613;Bernoulli;0;0;1
1861;Name  1861;C;D;820797,3128;0,333175784;0,182491504;Bernoulli;0;0;1
295;Name  295;A;E;508772,4119;0,53725612;0,224820031;Bernoulli;1;0;0
2444;Name  2444;C;E;336205,5891;0,812521502;0,341133413;Bernoulli;0;0;1
2317;Name  2317;B;C;292265,5977;0,934396853;0,056577986;Bernoulli;0;1;0
2023;Name  2023;A;B;503414,2059;0,542145228;0,051908711;Bernoulli;1;0;0
2689;Name  2689;B;B;561243,9307;0,485998547;0,217416219;Bernoulli;0;1;0
2379;Name  2379;C;D;961387,5966;0,283464999;0,151550862;Bernoulli;0;0;1
1283;Name  1283;A;E;344990,6806;0,788962137;0,165084345;Bernoulli;1;0;0
2494;Name  2494;B;A;615137,4629;0,442387904;0,229448935;Bernoulli;0;1;0
323;Name  323;A;C;387538,4502;0,701871723;0,234976836;Bernoulli;1;0;0
1533;Name  1533;B;D;320207,7216;0,848731892;0,121972276;Bernoulli;0;1;0
1662;Name  1662;B;A;284016,9833;0,956778191;0,117176002;Bernoulli;0;1;0
511;Name  511;B;A;920051,9642;0,295237286;0,000825722;Bernoulli;0;1;0
1924;Name  1924;C;E;948882,0519;0,285963753;0,003251247;Bernoulli;0;0;1
783;Name  783;C;A;551171,9999;0,492139325;0,146507174;Bernoulli;0;0;1
1121;Name  1121;C;E;376622,6904;0,717492349;0,248604549;Bernoulli;0;0;1
165;Name  165;A;C;439044,5622;0,614271043;0,110834519;Bernoulli;1;0;0
613;Name  613;B;E;327002,6571;0,824477575;0,131219098;Bernoulli;0;1;0
699;Name  699;A;A;347085,874;0,776736179;0,081400294;Bernoulli;1;0;0
2063;Name  2063;B;A;676197,2565;0,398144622;0,067545958;Bernoulli;0;1;0
886;Name  886;B;E;615814,8463;0,43661102;0,219965755;Bernoulli;0;1;0
1083;Name  1083;A;A;355805,9558;0,755359574;0,166256311;Bernoulli;1;0;0
821;Name  821;A;C;663802,6177;0,403487128;0,252125357;Bernoulli;1;0;0
957;Name  957;C;C;366755,4548;0,730131397;0,253043731;Bernoulli;0;0;1
2319;Name  2319;A;E;659001,8789;0,406088338;0,182995297;Bernoulli;1;0;0
1181;Name  1181;A;E;655976,2523;0,407830497;0,144292792;Bernoulli;1;0;0
778;Name  778;C;D;458511,891;0,583307551;0,101171083;Bernoulli;0;0;1
895;Name  895;B;C;783896,9128;0,340731459;0,305555921;Bernoulli;0;1;0
1412;Name  1412;C;A;425173,4057;0,627744139;0,314225867;Bernoulli;0;0;1
227;Name  227;B;B;407197,0077;0,654431081;0,252031172;Bernoulli;0;1;0
1367;Name  1367;C;A;309522,9617;0,860837113;0,176411314;Bernoulli;0;0;1
1686;Name  1686;C;E;415445,489;0,640321958;0,256748872;Bernoulli;0;0;1
197;Name  197;C;D;712208,7026;0,371825543;0,342942283;Bernoulli;0;0;1
2863;Name  2863;B;E;269635,354;0,982030079;0,346554762;Bernoulli;0;1;0
310;Name  310;A;B;836272,9803;0,316574474;0,265940901;Bernoulli;1;0;0
1003;Name  1003;B;B;480555,5707;0,550011792;0,259659914;Bernoulli;0;1;0
851;Name  851;B;B;317345,803;0,832552656;0,197441092;Bernoulli;0;1;0
1453;Name  1453;C;E;999688,5997;0,263901046;0,183956583;Bernoulli;0;0;1
1325;Name  1325;C;D;595250,9356;0,442817486;0,104925204;Bernoulli;0;0;1
1801;Name  1801;C;C;435144,3367;0,60574324;0,174851925;Bernoulli;0;0;1
2401;Name  2401;B;D;898402,8279;0,292809679;0,180427241;Bernoulli;0;1;0
1984;Name  1984;B;A;475820,1525;0,55193671;0,138519533;Bernoulli;0;1;0
508;Name  508;B;B;331880,2432;0,790906712;0,081479691;Bernoulli;0;1;0
1080;Name  1080;B;C;708734,0281;0,369935869;0,015554636;Bernoulli;0;1;0
1217;Name  1217;A;E;347645,0203;0,753434218;0,139540869;Bernoulli;1;0;0
39;Name  39;A;D;591661,2803;0,442652528;0,024144025;Bernoulli;1;0;0
813;Name  813;A;C;324926,9333;0,804318733;0,135170523;Bernoulli;1;0;0
912;Name  912;C;A;297002,7941;0,879065751;0,186606703;Bernoulli;0;0;1
2097;Name  2097;B;C;700516,2029;0,372611188;0,196029463;Bernoulli;0;1;0
146;Name  146;B;E;380218,4472;0,685941783;0,100570393;Bernoulli;0;1;0
1381;Name  1381;C;C;313740,9139;0,831105902;0,029843941;Bernoulli;0;0;1
409;Name  409;C;C;401371,5315;0,648452543;0,071475747;Bernoulli;0;0;1
2744;Name  2744;C;E;374825,2817;0,694154879;0,160366329;Bernoulli;0;0;1
2429;Name  2429;A;C;317303,5088;0,819446715;0,098712492;Bernoulli;1;0;0
2896;Name  2896;A;A;403661,8096;0,643696822;0,342325789;Bernoulli;1;0;0
727;Name  727;B;C;316350,0597;0,821213406;0,293275788;Bernoulli;0;1;0
2273;Name  2273;C;C;291068,4442;0,89240357;0,199128283;Bernoulli;0;0;1
277;Name  277;C;D;648903,0908;0,40022651;0,246216131;Bernoulli;0;0;1
2898;Name  2898;C;B;556048,4826;0,466447796;0,284219403;Bernoulli;0;0;1
1953;Name  1953;B;C;657922,5955;0,393989128;0,195950803;Bernoulli;0;1;0
2961;Name  2961;C;A;333921,0241;0,776129017;0,267548415;Bernoulli;0;0;1
844;Name  844;C;B;577860,8343;0,44820856;0,227396555;Bernoulli;0;0;1
2523;Name  2523;C;D;417540,6957;0,62020028;0,172604609;Bernoulli;0;0;1
2376;Name  2376;C;C;418012,5027;0,619137161;0,166825563;Bernoulli;0;0;1
881;Name  881;B;B;448293,6965;0,577205782;0,206467326;Bernoulli;0;1;0
2990;Name  2990;A;A;611842,0064;0,422520095;0,242512011;Bernoulli;1;0;0
2534;Name  2534;C;C;260774,755;0,991038535;0,244192381;Bernoulli;0;0;1
1349;Name  1349;C;C;581343,2799;0,444541586;0,161591219;Bernoulli;0;0;1
2075;Name  2075;A;A;978698,6874;0,263793666;0,253592777;Bernoulli;1;0;0
1524;Name  1524;C;B;803986,0072;0,320510475;0,247967052;Bernoulli;0;0;1
1625;Name  1625;C;B;996008,0351;0,258612981;0,054197681;Bernoulli;0;0;1
2540;Name  2540;A;C;518188,074;0,49638509;0,345364801;Bernoulli;1;0;0
2225;Name  2225;B;A;560348,3293;0,458141023;0,221569101;Bernoulli;0;1;0
191;Name  191;C;D;920319,8257;0,278895054;0,313236732;Bernoulli;0;0;1
865;Name  865;B;C;544284,6236;0,471404515;0,097485507;Bernoulli;0;1;0
2705;Name  2705;B;C;373435,0069;0,686258619;0,045520378;Bernoulli;0;1;0
1549;Name  1549;B;B;267038,9991;0,959677973;0,213830839;Bernoulli;0;1;0
1761;Name  1761;B;E;427146,2362;0,599089564;0,256633193;Bernoulli;0;1;0
1918;Name  1918;B;E;978618,3225;0,261477697;0,171070224;Bernoulli;0;1;0
2760;Name  2760;A;A;444456,3578;0,575412434;0,075495949;Bernoulli;1;0;0
1638;Name  1638;A;A;363778,6178;0,702973238;0,127504589;Bernoulli;1;0;0
1516;Name  1516;A;C;390277,9065;0,655104393;0,139698158;Bernoulli;1;0;0
1411;Name  1411;B;E;624495,0367;0,409335487;0,02673439;Bernoulli;0;1;0
1459;Name  1459;C;E;422116,4506;0,605141498;0,166712797;Bernoulli;0;0;1
1824;Name  1824;A;D;710745,5865;0,358974204;0,349312607;Bernoulli;1;0;0
1301;Name  1301;C;B;811591,6789;0,314165591;0,133571376;Bernoulli;0;0;1
2312;Name  2312;A;A;548502,2599;0,464844628;0,09471643;Bernoulli;1;0;0
1361;Name  1361;B;E;614767,7652;0,414163708;0,292337456;Bernoulli;0;1;0
2945;Name  2945;C;A;353990,1063;0,718894647;0,007564423;Bernoulli;0;0;1
1202;Name  1202;A;E;329806,0201;0,771524884;0,11717628;Bernoulli;1;0;0
1341;Name  1341;B;D;366665,0782;0,693499431;0,20931515;Bernoulli;0;1;0
436;Name  436;C;D;449813,9084;0,564751328;0,091676846;Bernoulli;0;0;1
2840;Name  2840;B;E;489071,3513;0,51833899;0,137164678;Bernoulli;0;1;0
2286;Name  2286;A;E;775406,4906;0,32652944;0,265964912;Bernoulli;1;0;0
2275;Name  2275;C;E;272054,5397;0,928600258;0,009399333;Bernoulli;0;0;1
2158;Name  2158;A;C;275346,9496;0,914824245;0,014412721;Bernoulli;1;0;0
153;Name  153;B;D;407758,4525;0,617492233;0,12674274;Bernoulli;0;1;0
2873;Name  2873;A;E;290014,5523;0,866914564;0,102720581;Bernoulli;1;0;0
1594;Name  1594;A;B;256800,5883;0,978920292;0,188716112;Bernoulli;1;0;0
2628;Name  2628;B;A;254947,021;0,985414997;0,340271949;Bernoulli;0;1;0
459;Name  459;B;E;400858,8478;0,625622848;0,079948774;Bernoulli;0;1;0
2532;Name  2532;A;B;781171,3125;0,321033177;0,039537537;Bernoulli;1;0;0
803;Name  803;C;E;570399,1943;0,438935569;0,237841007;Bernoulli;0;0;1
461;Name  461;C;A;433044,265;0,577947;0,208444113;Bernoulli;0;0;1
1490;Name  1490;C;D;492764,0179;0,506834118;0,151866108;Bernoulli;0;0;1
782;Name  782;A;D;344192,3247;0,724785471;0,164917037;Bernoulli;1;0;0
2435;Name  2435;A;A;268811,2172;0,927104905;0,289373449;Bernoulli;1;0;0
268;Name  268;C;C;299845,3994;0,828463707;0,102260137;Bernoulli;0;0;1
2857;Name  2857;C;C;352314,0572;0,704681081;0,007158228;Bernoulli;0;0;1
1747;Name  1747;C;D;661694,9915;0,374963468;0,259936805;Bernoulli;0;0;1
520;Name  520;C;A;536200,6898;0,461704355;0,334320439;Bernoulli;0;0;1
2978;Name  2978;B;D;538643,3165;0,458435668;0,277633977;Bernoulli;0;1;0
1422;Name  1422;C;E;370445,1286;0,665927846;0,126915479;Bernoulli;0;0;1
1051;Name  1051;A;E;720448,745;0,342261666;0,115349337;Bernoulli;1;0;0
2090;Name  2090;B;C;429416,3457;0,57338121;0,018131576;Bernoulli;0;1;0
2368;Name  2368;C;B;268406,4665;0,917165687;0,096058953;Bernoulli;0;0;1
800;Name  800;A;E;861011,9439;0,285651851;0,224807517;Bernoulli;1;0;0
701;Name  701;C;A;600679,4108;0,409216574;0,122379779;Bernoulli;0;0;1
1000;Name  1000;B;C;623256,4545;0,394374254;0,073511063;Bernoulli;0;1;0
1397;Name  1397;A;D;287817,6218;0,853903023;0,024655259;Bernoulli;1;0;0
1771;Name  1771;B;D;252271,9996;0,973234039;0,138831998;Bernoulli;0;1;0
480;Name  480;A;C;606530,0566;0,404788416;0,247095775;Bernoulli;1;0;0
1878;Name  1878;A;A;868200,2968;0,282564772;0,195398903;Bernoulli;1;0;0
1875;Name  1875;A;B;789225,0846;0,31035525;0,178446465;Bernoulli;1;0;0
1978;Name  1978;A;D;265282,4183;0,922969027;0,297247956;Bernoulli;1;0;0
1457;Name  1457;C;A;519164,8124;0,471604954;0,108202093;Bernoulli;0;0;1
812;Name  812;B;A;391647,3689;0,624958813;0,090568486;Bernoulli;0;1;0
2516;Name  2516;B;C;874116,6566;0,279531178;0,129337763;Bernoulli;0;1;0
1677;Name  1677;B;D;677724,551;0,360457886;0,061299145;Bernoulli;0;1;0
2466;Name  2466;B;B;771696,789;0,316143024;0,326241721;Bernoulli;0;1;0
2064;Name  2064;B;E;977799,2342;0,249371696;0,092557771;Bernoulli;0;1;0
1088;Name  1088;C;E;662841,7129;0,367643179;0,335423166;Bernoulli;0;0;1
2394;Name  2394;B;B;929321,766;0,262201891;0,175777959;Bernoulli;0;1;0
417;Name  417;A;A;364474,3148;0,66805486;0,272628396;Bernoulli;1;0;0
934;Name  934;A;C;415982,0433;0,584588848;0,070107833;Bernoulli;1;0;0
1855;Name  1855;B;A;807182,0958;0,301124969;0,117791914;Bernoulli;0;1;0
172;Name  172;C;A;320248,8349;0,758798154;0,020907099;Bernoulli;0;0;1
2531;Name  2531;A;E;727077,9481;0,333971819;0,038232529;Bernoulli;1;0;0
1081;Name  1081;B;A;334334,3414;0,724884599;0,172814927;Bernoulli;0;1;0
2585;Name  2585;A;E;245937,8564;0,98525891;0,094181946;Bernoulli;1;0;0
2163;Name  2163;C;C;271528,2759;0,891129433;0,138092073;Bernoulli;0;0;1
1670;Name  1670;B;A;627382,7159;0,385510442;0,17156534;Bernoulli;0;1;0
575;Name  575;C;D;435856,5593;0,554611805;0,270004293;Bernoulli;0;0;1
311;Name  311;C;B;275337,909;0,874316699;0,024231602;Bernoulli;0;0;1
294;Name  294;A;B;507865,1174;0,473705619;0,202367012;Bernoulli;1;0;0
605;Name  605;A;B;611650,7863;0,393172007;0,074169577;Bernoulli;1;0;0
1472;Name  1472;B;C;484535,4598;0,496011146;0,03409331;Bernoulli;0;1;0
1414;Name  1414;B;D;941124,0272;0,255332518;0,184920747;Bernoulli;0;1;0
